Nome do Objeto,Variação do Objeto,Dia/Noite,Funções,Ambiente,Fundo,Tamanho (KB),Dimensão (pixels) (Largura x Altura),URL da Imagem
Oculos,3,dia,GrayScale,out,19,366.51,1600 x 1200,https://drive.google.com/uc?id=1UdehM7HomiYHRwemZbRAyvbijzwsSfYB&export=download
Oculos,3,dia,GrayScale,out,20,346.29,1600 x 1200,https://drive.google.com/uc?id=143hCWBGjVKP_LgjgGliSg3jj4rFCBSQ_&export=download
Oculos,3,dia,GrayScale,out,18,166.69,1600 x 1200,https://drive.google.com/uc?id=1rn5j7QirjzC-NIyqCkd2cr-Wq5rkwGe3&export=download
Oculos,3,dia,GrayScale,in,17,184.02,1600 x 1200,https://drive.google.com/uc?id=1vFE_i6L0xQbdn3Y90EBgFWk4W95kuqK4&export=download
Oculos,3,dia,GrayScale,in,16,219.11,1600 x 1200,https://drive.google.com/uc?id=1tZ7ekm_Ow47PHU9uDnpZ4eI5eIQRaxyU&export=download
Oculos,3,dia,GrayScale,in,18,167.31,1600 x 1200,https://drive.google.com/uc?id=1GgOxBYUqYWoVmQZ4oCM3PIBwOemfgkVg&export=download
Oculos,3,dia,Gradiente GrayScale,out,19,595.97,1600 x 1200,https://drive.google.com/uc?id=1TJjvGF_EVwXs7sR4sHuOMWVv_F_qRW7i&export=download
Oculos,3,dia,Gradiente GrayScale,in,16,330.69,1600 x 1200,https://drive.google.com/uc?id=1LFom-4yxNPXtPIpzgc3BjrAhSzxRx0AW&export=download
Oculos,3,dia,Gradiente GrayScale,in,18,239.82,1600 x 1200,https://drive.google.com/uc?id=1Nrs5BOOr3X9ns-ASK_HaHKRF-Maypuii&export=download
Oculos,3,dia,Gradiente GrayScale,out,18,243.43,1600 x 1200,https://drive.google.com/uc?id=1MU56PM6kpd3Frb0OtvFeSO2Ik972cefa&export=download
Oculos,3,dia,Gradiente GrayScale,in,17,287.59,1600 x 1200,https://drive.google.com/uc?id=16j3seWfcGvLUznO1mvGaBJKtXHAEllyo&export=download
Oculos,3,dia,Gradiente GrayScale,out,20,507.73,1600 x 1200,https://drive.google.com/uc?id=1hFHCyUa56wRpN-ZPAbOX3zBnafjBk9Tm&export=download
Oculos,3,dia,GrayScale Mean Filter,out,20,417.19,1600 x 1200,https://drive.google.com/uc?id=1nwxTNJOio3V_y8Ary8fHYG7epcySXS4S&export=download
Oculos,3,dia,GrayScale Mean Filter,out,19,396.9,1600 x 1200,https://drive.google.com/uc?id=1ZDGXcBZeJLzLpvNF0OiIBdlJ8Aezo79R&export=download
Oculos,3,dia,GrayScale Mean Filter,in,18,268.0,1600 x 1200,https://drive.google.com/uc?id=1IjeJz7JsFGeTHLC4PvKMLXK0ixKGHUTH&export=download
Oculos,3,dia,GrayScale Mean Filter,in,16,333.69,1600 x 1200,https://drive.google.com/uc?id=1UDXMPolV1JwrwiSrQuOpzmuphtDeeESl&export=download
Oculos,3,dia,GrayScale Mean Filter,in,17,280.65,1600 x 1200,https://drive.google.com/uc?id=1f55quNqCs_YerjsA7rZSaMfijo0Cwrtm&export=download
Oculos,3,dia,GrayScale Mean Filter,out,18,262.95,1600 x 1200,https://drive.google.com/uc?id=10I53VDV_z0NNan4KngKtovFy2IDBK1hG&export=download
Oculos,3,dia,GrayScale Exponential Transform,out,20,631.49,1600 x 1200,https://drive.google.com/uc?id=1RiWfd6l9dy8heNx0OJk7725vf_2DJh5O&export=download
Oculos,3,dia,GrayScale Exponential Transform,out,19,647.13,1600 x 1200,https://drive.google.com/uc?id=1A5ALRg1uh1WwzeIc9ORifqg_Ix-UiFs3&export=download
Oculos,3,dia,GrayScale Exponential Transform,in,16,394.59,1600 x 1200,https://drive.google.com/uc?id=1sQnepOSJUti20rZtnOE6yBaXoHUnVEst&export=download
Oculos,3,dia,GrayScale Exponential Transform,in,18,299.46,1600 x 1200,https://drive.google.com/uc?id=1dRrXApdRyjum0bB9Iglb1MdU5pAnOu9F&export=download
Oculos,3,dia,GrayScale Exponential Transform,out,18,299.0,1600 x 1200,https://drive.google.com/uc?id=1SwTotuxcFWbjSAYRQ79bGH0d7r3AqngT&export=download
Oculos,3,dia,GrayScale Exponential Transform,in,17,321.77,1600 x 1200,https://drive.google.com/uc?id=1-5eeEA9GVGc-J5seedFCRCLBXOZQKd-a&export=download
Oculos,3,dia,GrayScale Log Transform,out,20,597.43,1600 x 1200,https://drive.google.com/uc?id=1aV3Pj0VzAWDmvdXKsa1iKYBKbVs-JNav&export=download
Oculos,3,dia,GrayScale Log Transform,out,19,626.35,1600 x 1200,https://drive.google.com/uc?id=1y_SBRygF2OlrQnUD0eAPEqCSKpM2-BvB&export=download
Oculos,3,dia,GrayScale Log Transform,in,17,309.97,1600 x 1200,https://drive.google.com/uc?id=18jk5R2Z0FBhd-6BSyS0HnnGA2j7idsH5&export=download
Oculos,3,dia,GrayScale Log Transform,out,18,285.09,1600 x 1200,https://drive.google.com/uc?id=1muecNi2XUXdRUFro6FTM5qUi-dvIa6GA&export=download
Oculos,3,dia,GrayScale Log Transform,in,16,379.44,1600 x 1200,https://drive.google.com/uc?id=154QZIaGJwp26aN05Hnqy8tnoB8CyKN-8&export=download
Oculos,3,dia,GrayScale Log Transform,in,18,284.38,1600 x 1200,https://drive.google.com/uc?id=1t5KZsAVBxMkQCNN9y6er5C1teoBOhicM&export=download
Oculos,3,noite,Original,in,16,197.28,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Oculos3-noite-in-fundo16.jpeg
Oculos,3,noite,Original,in,17,157.2,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Oculos3-noite-in-fundo17.jpeg
Oculos,3,noite,Original,in,18,90.65,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Oculos3-noite-in-fundo18.jpeg
Oculos,3,noite,Original,out,16,76.95,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Oculos3-noite-out-fundo16.jpeg
Oculos,3,noite,Original,out,18,74.29,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Oculos3-noite-out-fundo18.jpeg
Oculos,3,noite,Original,out,19,41.5,1600 x 1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Oculos3-noite-out-fundo19.jpeg
Oculos,3,noite,GrayScale,out,18,71.39,1600 x 1200,https://drive.google.com/uc?id=1005ExdXexD6Pp0AFXVMMOTDio2wmRF1a&export=download
Oculos,3,noite,GrayScale,in,17,147.34,1600 x 1200,https://drive.google.com/uc?id=1dPnUp_pskWnmDzHFBrkXhyvx0xExHijb&export=download
Oculos,3,noite,GrayScale,in,16,190.01,1600 x 1200,https://drive.google.com/uc?id=1XsmpUzO_WBdJGLlmXkScK-kwiu89eheG&export=download
Oculos,3,noite,GrayScale,out,19,40.67,1600 x 1200,https://drive.google.com/uc?id=1GdGOEVmAFj2-71RU_C-8TbwqmVge6PX4&export=download
Oculos,3,noite,GrayScale,out,16,70.95,1600 x 1200,https://drive.google.com/uc?id=14Bg-7Dy_KDvJAz6QNAfOVeKVwY0DEcsF&export=download
Oculos,3,noite,GrayScale,in,18,88.87,1600 x 1200,https://drive.google.com/uc?id=1YDfl1VLM3IbBR-hsODK9t7NkRWbeIFZW&export=download
Oculos,3,noite,Gradiente GrayScale,out,19,111.23,1600 x 1200,https://drive.google.com/uc?id=1ncXk77OM0Uk_mGOU_zEPItNkEIwFeVXN&export=download
Oculos,3,noite,Gradiente GrayScale,out,18,157.68,1600 x 1200,https://drive.google.com/uc?id=1ws7elk9RypgpYYn4vhVlvPOxSah0MZWN&export=download
Oculos,3,noite,Gradiente GrayScale,in,16,359.99,1600 x 1200,https://drive.google.com/uc?id=178Or7qUp2STqL52vU6PhQnc20sGIjoWw&export=download
Oculos,3,noite,Gradiente GrayScale,in,17,286.6,1600 x 1200,https://drive.google.com/uc?id=1Sd4DblUB0nrvmOd10boPNTrV-J90OU8e&export=download
Oculos,3,noite,Gradiente GrayScale,in,18,173.69,1600 x 1200,https://drive.google.com/uc?id=1inS9gx9WgAWT4Vhrog_pDnBQJNRlQ6CL&export=download
Oculos,3,noite,Gradiente GrayScale,out,16,153.89,1600 x 1200,https://drive.google.com/uc?id=1kyJfjutzEH97fNF07CBlwVkf_OdBbzdW&export=download
Oculos,3,noite,GrayScale Mean Filter,out,19,98.24,1600 x 1200,https://drive.google.com/uc?id=1dhVKGkfpatRr9Pf7WPLaBUJlg27zO8Nr&export=download
Oculos,3,noite,GrayScale Mean Filter,out,18,163.3,1600 x 1200,https://drive.google.com/uc?id=1J_ZCdDXf2WQkQXFpqXJr6SLcfESEhCSC&export=download
Oculos,3,noite,GrayScale Mean Filter,in,18,181.55,1600 x 1200,https://drive.google.com/uc?id=1ju8nfSJI0dF0XAPw9pwnRflENTMRVXK6&export=download
Oculos,3,noite,GrayScale Mean Filter,out,16,181.53,1600 x 1200,https://drive.google.com/uc?id=1MeoIrLvq4JBRgk0ko6cLJZ1O-wn4Dhzk&export=download
Oculos,3,noite,GrayScale Mean Filter,in,17,263.56,1600 x 1200,https://drive.google.com/uc?id=1lZ3M4s6lpZ7dsF9ikvCcoqpMyYyMZ7d7&export=download
Oculos,3,noite,GrayScale Mean Filter,in,16,312.8,1600 x 1200,https://drive.google.com/uc?id=1OI49WI-3xa5f_0U6ko63uJyNQlsBXWZz&export=download
Oculos,3,noite,GrayScale Exponential Transform,out,19,57.0,1600 x 1200,https://drive.google.com/uc?id=1igA433aWUMviQIO80b0x-M2HDmqSyx3K&export=download
Oculos,3,noite,GrayScale Exponential Transform,in,18,183.25,1600 x 1200,https://drive.google.com/uc?id=1-ErJmjEn0wErZd5BGrKzEBacb-LagNBi&export=download
Oculos,3,noite,GrayScale Exponential Transform,out,18,144.03,1600 x 1200,https://drive.google.com/uc?id=1ZEGasPU-8UNEEl_kD37gSZ4RIQERA04M&export=download
Oculos,3,noite,GrayScale Exponential Transform,out,16,135.93,1600 x 1200,https://drive.google.com/uc?id=1MZMK37kgfTPJD8tuy5ArAWwI7xbkettI&export=download
Oculos,3,noite,GrayScale Exponential Transform,in,17,293.25,1600 x 1200,https://drive.google.com/uc?id=11d6ZJeUOUqqPmJd49Q80etl1rcImlfM-&export=download
Oculos,3,noite,GrayScale Exponential Transform,in,16,366.57,1600 x 1200,https://drive.google.com/uc?id=1gKArNSWGyIXu3FnHItGi4LmK72mMEjAJ&export=download
Oculos,3,noite,GrayScale Log Transform,out,16,209.54,1600 x 1200,https://drive.google.com/uc?id=10YgLIV91ZTYwRL3Klr5PfX-vkoRUSlD5&export=download
Oculos,3,noite,GrayScale Log Transform,out,18,170.92,1600 x 1200,https://drive.google.com/uc?id=17gZp_eprPJjEHl9hr2OqPZ9TiAK18MrR&export=download
Oculos,3,noite,GrayScale Log Transform,out,19,90.76,1600 x 1200,https://drive.google.com/uc?id=1fO5BFTUIbgmrAjcZDhvDf-qnsg17LUqA&export=download
Oculos,3,noite,GrayScale Log Transform,in,17,291.24,1600 x 1200,https://drive.google.com/uc?id=1pC6byLyy8xaQAmVgHQAXP2ze34q7vCQ6&export=download
Oculos,3,noite,GrayScale Log Transform,in,16,379.47,1600 x 1200,https://drive.google.com/uc?id=1fbil_VZDWRN27rjokH4tnJvocdAqeK9X&export=download
Oculos,3,noite,GrayScale Log Transform,in,18,176.72,1600 x 1200,https://drive.google.com/uc?id=1A11NaQnToZKYJ8yjkMV-OefWNByXpNbI&export=download
Relogio,1,dia,Original,in,10,2543.1,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-in-fundo10.jpg
Relogio,1,dia,Original,in,8,3869.13,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-in-fundo8.jpg
Relogio,1,dia,Original,in,9,2292.86,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-in-fundo9.jpg
Relogio,1,dia,Original,out,11,4350.51,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-out-fundo11.jpg
Relogio,1,dia,Original,out,12,2432.6,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-out-fundo12.jpg
Relogio,1,dia,Original,out,13,3466.54,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-out-fundo13.jpg
Relogio,1,dia,GrayScale,out,13,1092.91,4080 x 3072,https://drive.google.com/uc?id=120eaEhmPt6rTOJw2CY237ZTp5IpQ3XF4&export=download
Relogio,1,dia,GrayScale,out,12,695.64,4080 x 3072,https://drive.google.com/uc?id=1PvopnJbqDioBp1JQllW_SKQ6ZRyHdQqd&export=download
Relogio,1,dia,GrayScale,out,11,1558.47,4080 x 3072,https://drive.google.com/uc?id=1EzjZhma9CGVSHYoVQZO0vikVeexKDw03&export=download
Relogio,1,dia,GrayScale,in,8,1345.03,4080 x 3072,https://drive.google.com/uc?id=1TZrzzvlGYU0DoQEoZCrndGA1RRZWk9Wt&export=download
Relogio,1,dia,GrayScale,in,9,614.57,4080 x 3072,https://drive.google.com/uc?id=1dUbUFcPY3cINbUR7R0tBiKA1g5QmVv9o&export=download
Relogio,1,dia,GrayScale,in,10,658.57,4080 x 3072,https://drive.google.com/uc?id=1egMnXPaZtpfIpXHQa3dhbhV6AP8EffG1&export=download
Relogio,1,dia,Gradiente GrayScale,out,13,1868.79,4080 x 3072,https://drive.google.com/uc?id=16QP1uGM6IbEiPp_ZfqyekhoHu5RIPg22&export=download
Relogio,1,dia,Gradiente GrayScale,out,12,865.27,4080 x 3072,https://drive.google.com/uc?id=1QPgGTSGXPlfs5qfkkOlCPy1HXB_Ldh_w&export=download
Relogio,1,dia,Gradiente GrayScale,out,11,2074.38,4080 x 3072,https://drive.google.com/uc?id=1rvR15NvYPSI8yDzTgA-hO-T0kOHTccqf&export=download
Relogio,1,dia,Gradiente GrayScale,in,8,2173.84,4080 x 3072,https://drive.google.com/uc?id=1wZyHomCH8BJZNgrZ-Kbh6ygSXuNRgVUG&export=download
Relogio,1,dia,Gradiente GrayScale,in,9,835.11,4080 x 3072,https://drive.google.com/uc?id=1l_JVfzwB_dLvn4Ybpodqyj6YbEXDJ7Zp&export=download
Relogio,1,dia,Gradiente GrayScale,in,10,1011.27,4080 x 3072,https://drive.google.com/uc?id=1NiDCs-8t3qJBN3o0R4qRMdwf9vyB95iF&export=download
Relogio,1,dia,GrayScale Mean Filter,out,13,1597.6,4080 x 3072,https://drive.google.com/uc?id=18XOlhY0T4cx9YI2HqOqWEwI3IFlO0GeN&export=download
Relogio,1,dia,GrayScale Mean Filter,out,12,1129.06,4080 x 3072,https://drive.google.com/uc?id=1_PyqSNQP9r8eqvouY4Wgxq0ALOSRzUAx&export=download
Relogio,1,dia,GrayScale Mean Filter,out,11,2239.62,4080 x 3072,https://drive.google.com/uc?id=1w7tHPbFkozLDatJtLG8xoNVZVKsT53Zl&export=download
Relogio,1,dia,GrayScale Mean Filter,in,9,1048.17,4080 x 3072,https://drive.google.com/uc?id=1eMUwE0ZN4SXhmIyt0W9z5TlJTBuVAaS5&export=download
Relogio,1,dia,GrayScale Mean Filter,in,8,1929.34,4080 x 3072,https://drive.google.com/uc?id=1BzZ5Qn64JbceLP23xB1QyMBEQ4turGcG&export=download
Relogio,1,dia,GrayScale Mean Filter,in,10,1058.94,4080 x 3072,https://drive.google.com/uc?id=1A9ai_h4iluR31arTpTkHPAZWFcx8ERTY&export=download
Relogio,1,dia,GrayScale Exponential Transform,out,13,2193.24,4080 x 3072,https://drive.google.com/uc?id=1W_M9bcPJ_m1qGQdUjJRbRPRxSAJFdMrq&export=download
Relogio,1,dia,GrayScale Exponential Transform,out,12,1582.07,4080 x 3072,https://drive.google.com/uc?id=1PAGcRuSgj4UqQtjBzkwIxaHyl94z8mmz&export=download
Relogio,1,dia,GrayScale Exponential Transform,out,11,3224.65,4080 x 3072,https://drive.google.com/uc?id=11in1N5qDuCpYD98VHgdIjXFaWjVrjnFB&export=download
Relogio,1,dia,GrayScale Exponential Transform,in,9,1372.98,4080 x 3072,https://drive.google.com/uc?id=1cjHpa0p1kQlmOf5M-wX0XULw2K9m3REo&export=download
Relogio,1,dia,GrayScale Exponential Transform,in,8,2749.19,4080 x 3072,https://drive.google.com/uc?id=1bd-JT1oyW6ZaBVaU6dxQOqcq8tM2Soqx&export=download
Relogio,1,dia,GrayScale Exponential Transform,in,10,1444.42,4080 x 3072,https://drive.google.com/uc?id=1g7Uz-F5MBIWo6kBz_hQNlPY9mj56HluK&export=download
Relogio,1,dia,GrayScale Log Transform,out,13,2218.76,4080 x 3072,https://drive.google.com/uc?id=1-EhzRLGI9WeHFBvFSZ17lCAvwTubgdsw&export=download
Relogio,1,dia,GrayScale Log Transform,out,12,1419.78,4080 x 3072,https://drive.google.com/uc?id=1H9XAf6TXAff3WEJ4f8ATvpmmkZEOaoPq&export=download
Relogio,1,dia,GrayScale Log Transform,out,11,2984.8,4080 x 3072,https://drive.google.com/uc?id=1eJoIOJwiH9AQEQjesmLHWLsCJb2-F-g4&export=download
Relogio,1,dia,GrayScale Log Transform,in,9,1275.64,4080 x 3072,https://drive.google.com/uc?id=1-7_SjhPTw1eeZD8bXxS0hoLpzgDTQd6r&export=download
Relogio,1,dia,GrayScale Log Transform,in,8,2670.66,4080 x 3072,https://drive.google.com/uc?id=1m68RbCwHAyv884LlhysOWDBdQfzYSSAA&export=download
Relogio,1,dia,GrayScale Log Transform,in,10,1353.54,4080 x 3072,https://drive.google.com/uc?id=12kA0P_roYujLiB9_YH0vMVrVObJLD36w&export=download
Relogio,1,noite,Original,in,10,2634.21,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-in-fundo10.jpg
Relogio,1,noite,Original,in,8,2782.58,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-in-fundo8.jpg
Relogio,1,noite,Original,in,9,2088.48,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-in-fundo9.jpg
Relogio,1,noite,Original,out,11,2537.47,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-out-fundo11.jpg
Relogio,1,noite,Original,out,12,2501.88,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-out-fundo12.jpg
Relogio,1,noite,Original,out,14,2798.18,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-out-fundo14.jpg
Relogio,1,noite,GrayScale,out,11,727.46,4080 x 3072,https://drive.google.com/uc?id=1hKM41TvqMOlOmIUdIPsr_OTtXXhQo5dq&export=download
Relogio,1,noite,GrayScale,out,12,768.41,4080 x 3072,https://drive.google.com/uc?id=1QWQKrNohbK4VNBA1TV8anRqeYPaN4HdQ&export=download
Relogio,1,noite,GrayScale,out,14,879.87,4080 x 3072,https://drive.google.com/uc?id=1uOjfaiUMWzeBMq9DJAjMfi3G_2DNTWOQ&export=download
Relogio,1,noite,GrayScale,in,10,719.22,4080 x 3072,https://drive.google.com/uc?id=10AsriTzDSvs9YvT-C_slcpMkm7pYyzvT&export=download
Relogio,1,noite,GrayScale,in,9,503.84,4080 x 3072,https://drive.google.com/uc?id=1ctfhO0aARIi_YkHdwQgNitXpz-HmaqtO&export=download
Relogio,1,noite,GrayScale,in,8,890.16,4080 x 3072,https://drive.google.com/uc?id=1KT81qF7db_LuCJY7wz4JfkvyCBho7N-N&export=download
Relogio,1,noite,Gradiente GrayScale,out,11,1196.82,4080 x 3072,https://drive.google.com/uc?id=1FRwvHWSHw4Pbe-8w1GuKIHklntXI3FY_&export=download
Relogio,1,noite,Gradiente GrayScale,out,12,1170.4,4080 x 3072,https://drive.google.com/uc?id=1wrDW1z0mfLsGh-oy_wDwHat3WRcK0l0g&export=download
Relogio,1,noite,Gradiente GrayScale,out,14,1697.82,4080 x 3072,https://drive.google.com/uc?id=1W2mraS7iwbuz2QgqYY9OF-n-jnexYWwZ&export=download
Relogio,1,noite,Gradiente GrayScale,in,9,785.66,4080 x 3072,https://drive.google.com/uc?id=1cxVk6pyon5ZN17VPjDbunERMf-r40bQs&export=download
Relogio,1,noite,Gradiente GrayScale,in,8,1372.61,4080 x 3072,https://drive.google.com/uc?id=1uQa623e4OK5KNcIFQ7FncI98zMhAC7yb&export=download
Relogio,1,noite,Gradiente GrayScale,in,10,1234.07,4080 x 3072,https://drive.google.com/uc?id=1XTCBU6rIS99Z95B2hBgntO3WqV9n71am&export=download
Relogio,1,noite,GrayScale Mean Filter,out,14,1562.97,4080 x 3072,https://drive.google.com/uc?id=1xCtJGZ3AvkBWsEZEZ55mwR4HjHUbhoYu&export=download
Relogio,1,noite,GrayScale Mean Filter,out,12,1444.79,4080 x 3072,https://drive.google.com/uc?id=170K5ZLJoaAj_xrleHMOnUxJ2GU26M2rJ&export=download
Relogio,1,noite,GrayScale Mean Filter,in,9,931.43,4080 x 3072,https://drive.google.com/uc?id=1KIWgNUQe0UldtPPg16wPn0Vp65JaswUK&export=download
Relogio,1,noite,GrayScale Mean Filter,out,11,1391.37,4080 x 3072,https://drive.google.com/uc?id=19OifCzo5A1RBaoQgLSYBACwQhi5FwVmV&export=download
Relogio,1,noite,GrayScale Mean Filter,in,8,1539.65,4080 x 3072,https://drive.google.com/uc?id=16ziVg-Wky2uQUkaAxRXVytlZIZ64ZZ_6&export=download
Relogio,1,noite,GrayScale Mean Filter,in,10,1110.16,4080 x 3072,https://drive.google.com/uc?id=1CGdVKXgLiLKCyUiMXgxy63Cb6ljaapYV&export=download
Relogio,1,noite,GrayScale Exponential Transform,out,14,1685.67,4080 x 3072,https://drive.google.com/uc?id=1Roo-jl268Xujxq7agCqLQLvmF5LWGhgU&export=download
Relogio,1,noite,GrayScale Exponential Transform,out,12,1628.63,4080 x 3072,https://drive.google.com/uc?id=1GcflqFYGEUkpZoMOXq1ny6RBCz_Id_QV&export=download
Relogio,1,noite,GrayScale Exponential Transform,out,11,1478.5,4080 x 3072,https://drive.google.com/uc?id=149o2GX4cuAO4FaJuqQEGWIZhi42xlTF0&export=download
Relogio,1,noite,GrayScale Exponential Transform,in,9,1116.85,4080 x 3072,https://drive.google.com/uc?id=1yzGVTnvTlmqwnj7Sb0OBaQGhswOhusOz&export=download
Relogio,1,noite,GrayScale Exponential Transform,in,8,1882.69,4080 x 3072,https://drive.google.com/uc?id=1W_FKdJhi_OHkLyw7PQgh0TpbI_fAZhGP&export=download
Relogio,1,noite,GrayScale Exponential Transform,in,10,1535.22,4080 x 3072,https://drive.google.com/uc?id=1ui4vatQwyf8SZ68JjY81v-mqMrJVXUzl&export=download
Relogio,1,noite,GrayScale Log Transform,out,14,1839.08,4080 x 3072,https://drive.google.com/uc?id=1J4KQ2cvmHXcArfHPAHW_Lnk4pfcEqk7o&export=download
Relogio,1,noite,GrayScale Log Transform,out,12,1560.15,4080 x 3072,https://drive.google.com/uc?id=1TggXlUGVgf_45LyZgJu67seGV8DVaccS&export=download
Relogio,1,noite,GrayScale Log Transform,out,11,1503.24,4080 x 3072,https://drive.google.com/uc?id=1fYJFRZmca4Wlt4juGSRaWAwg8asW86tZ&export=download
Relogio,1,noite,GrayScale Log Transform,in,9,1043.67,4080 x 3072,https://drive.google.com/uc?id=1-rFBQo4JTngEXVXQTR1wFUdZVbKccCjk&export=download
Relogio,1,noite,GrayScale Log Transform,in,8,1795.4,4080 x 3072,https://drive.google.com/uc?id=14fzzdCWsxXttVHAlhWhYAQzJge7LaoSa&export=download
Relogio,1,noite,GrayScale Log Transform,in,10,1476.52,4080 x 3072,https://drive.google.com/uc?id=1b7ae7qWTpcqEBiL_t7Pygsrge2MxVUqF&export=download
Relogio,2,dia,Original,in,10,2562.73,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-in-fundo10.jpg
Relogio,2,dia,Original,in,8,3267.66,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-in-fundo8.jpg
Relogio,2,dia,Original,in,9,1908.69,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-in-fundo9.jpg
Relogio,2,dia,Original,out,11,4727.38,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-out-fundo11.jpg
Relogio,2,dia,Original,out,12,2484.44,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-out-fundo12.jpg
Relogio,2,dia,Original,out,13,3733.6,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-out-fundo13.jpg
Relogio,2,dia,GrayScale,out,11,1737.64,4080 x 3072,https://drive.google.com/uc?id=1Xg3FbHc0pVqwe7eH1gwu3_ZQ_GkrFzzA&export=download
Relogio,2,dia,GrayScale,out,12,696.52,4080 x 3072,https://drive.google.com/uc?id=1y0l5lSiOXIgSpoZ4acqxpM5hdqVKVA_V&export=download
Relogio,2,dia,GrayScale,out,13,1264.49,4080 x 3072,https://drive.google.com/uc?id=1ZYMGyRKkLEVIE2HnEM8ufYS8iqODbOjw&export=download
Relogio,2,dia,GrayScale,in,9,527.24,4080 x 3072,https://drive.google.com/uc?id=1qCm-ZXdF2zUWmwcElepGlwY499ssSdgx&export=download
